type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
mlp,1,8,3053,8,-100,100,longest_seq_length,True,10000,1000,1000,1.1437000036239624,0.36421188712120056,1.0,4.0,1.0,1.0,0.6129390461158177,1.5935304164886475,1.1260000467300415,0.3318493664264679,1.0,2.0,1.0,1.0,0.5466560921316164,1.5713962316513062,1.1519999504089355,0.38327011466026306,1.0,4.0,1.0,1.0,0.6531388175565326,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,70,0.10898900535076288,0.10445330245420337,0.12930886447429657,0.22322295606136322,0.12084496021270752,2.6548714637756348,0.16342662274837494,0.11972508403299731,0.12857878534123302
mlp,1,8,3453,16,-100,100,longest_seq_length,True,10000,1000,1000,1.4402999877929688,0.5853511095046997,1.0,5.0,1.0,1.0,1.1783930297983656,2.086803913116455,1.4179999828338623,0.5824741125106812,1.0,4.0,1.0,1.0,1.1672353764941201,2.0597832202911377,1.4620000123977661,0.6344730257987976,1.0,7.0,1.0,1.0,1.2417172636717297,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,38,0.193135516041783,0.24638217221945524,0.2939370274543762,0.37135711312294006,0.27182722091674805,4.940695285797119,0.2536424398422241,0.26982324844631034,0.2940655085258186
mlp,1,8,4253,32,-100,100,longest_seq_length,True,10000,1000,1000,1.9744000434875488,0.8542508482933044,1.0,7.0,2.0,2.0,1.7399923266063564,2.649203062057495,1.9279999732971191,0.8454679846763611,1.0,6.0,2.0,2.0,1.7320136595093967,2.618053913116455,1.972000002861023,0.8504210114479065,1.0,5.0,2.0,2.0,1.7463447124691536,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,24,0.27254057006471477,0.4465136844664812,0.4164901375770569,0.4828159809112549,0.36400318145751953,3.038405418395996,0.25721442699432373,0.42411374403615076,0.41413031332194805
mlp,1,8,5853,64,-100,100,longest_seq_length,True,10000,1000,1000,2.9296000003814697,1.385223388671875,1.0,11.0,3.0,3.0,2.4359469094903208,3.2619073390960693,2.8570001125335693,1.4044753313064575,1.0,9.0,3.0,3.0,2.4585546237497504,3.2282028198242188,2.937000036239624,1.3953605890274048,1.0,8.0,3.0,3.0,2.4596342710002075,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,17,0.4191254375466875,0.8966564424335957,0.877763569355011,0.6941282153129578,0.5264732241630554,4.609253883361816,0.25731319189071655,0.549178421676195,0.8726147264242172
mlp,1,8,9053,128,-100,100,longest_seq_length,True,10000,1000,1000,4.934000015258789,2.714782476425171,1.0,20.0,5.0,3.0,3.372050198846428,3.906660556793213,4.853000164031982,2.7300899028778076,1.0,16.0,4.0,2.0,3.404388278445968,3.873002052307129,4.816999912261963,2.633535861968994,1.0,15.0,5.0,2.0,3.372896697049015,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,19,0.5750043378893737,2.5448812544345856,2.573423147201538,1.1510859727859497,0.8028673529624939,9.033853530883789,0.2522560954093933,0.6289497522236713,2.556598111987114
mlp,1,8,15453,256,-100,100,longest_seq_length,True,10000,1000,1000,10.493000030517578,7.287753582000732,1.0,58.0,9.0,3.0,4.687662498247126,4.571545124053955,10.395000457763672,7.54565954208374,1.0,39.0,9.0,2.0,4.8003254173790255,4.538384914398193,10.220000267028809,7.07513952255249,1.0,42.0,9.0,6.0,4.788611977115845,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,18,1.3643516818429255,14.697877913713455,13.41765022277832,2.4193766117095947,1.4800682067871094,23.29918098449707,0.2591116428375244,0.7319557597828259,13.342435896396637
mlp,1,8,28253,512,-100,100,longest_seq_length,True,10000,1000,1000,34.846500396728516,33.338768005371094,1.0,265.0,23.0,3.0,6.641225265239276,5.248648166656494,34.19499969482422,33.466773986816406,1.0,216.0,23.0,3.0,7.1342549443501575,5.216047763824463,34.867000579833984,34.087581634521484,1.0,240.0,23.0,2.0,7.229940123859755,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,31,13.30734845483379,278.36266326904297,303.6136779785156,9.978507995605469,4.977243423461914,178.37966918945312,0.3133273720741272,0.7387063033380666,303.0699644088745
mlp,1,8,53853,1024,-100,100,longest_seq_length,True,10000,1000,1000,211.9925994873047,251.1483917236328,1.0,1024.0,101.0,5.0,9.738914235940769,5.932857990264893,206.8679962158203,252.70068359375,1.0,1015.0,90.5,4.0,11.366536871651864,5.900405406951904,209.26100158691406,249.65069580078125,1.0,1024.0,103.0,2.0,11.497143443870357,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,67,545.4287624480618,14548.147216796875,14209.2958984375,66.00161743164062,21.373321533203125,575.4561157226562,0.8651167750358582,0.772014616749381,14180.277435302734
mlp,1,8,3053,8,-100,100,largest_contiguous_sum,True,10000,1000,1000,106.52839660644531,94.77655029296875,-100.0,580.0,97.0,98.0,8.95812421494986,1.5935304164886475,102.54299926757812,98.34735107421875,-98.0,437.0,93.0,33.0,10.863621296425503,1.5713962316513062,105.51200103759766,100.7816390991211,-100.0,488.0,92.0,69.0,10.858113864917204,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,82,11.68713854148889,7.785856142640114,10.494976997375488,1.1086149215698242,0.5590000152587891,54.668270111083984,5743924740096.0,0.9989667184748389,10.269325204193592
mlp,1,8,3453,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,209.327392578125,153.24949645996094,-100.0,819.0,191.0,156.0,9.8340131138317,2.086803913116455,202.9409942626953,150.5286407470703,-100.0,697.0,189.0,33.0,12.09913185392815,2.0597832202911377,207.7729949951172,156.00286865234375,-98.0,724.0,185.0,76.0,12.232210145040867,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,116,7.223204498837708,9.286781251430511,4.545661449432373,1.1425188779830933,0.7942352294921875,36.298255920410156,58017747828736.0,0.9998132193231227,4.583890341222286
mlp,1,8,4253,32,-100,100,largest_contiguous_sum,True,10000,1000,1000,410.1853942871094,268.93426513671875,-100.0,1450.0,391.0,97.0,11.022380102027679,2.649203062057495,406.0820007324219,273.1595764160156,-99.0,1249.0,385.0,392.0,13.996274598263215,2.618053913116455,398.22601318359375,267.8840637207031,-94.0,1170.0,372.5,94.0,13.842227037227623,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,239,194.94731951671042,368.6652355194092,445.69207763671875,13.809294700622559,7.048065185546875,93.90032958984375,0.1028004065155983,0.993789291250515,442.2218475341797
mlp,1,8,5853,64,-100,100,largest_contiguous_sum,True,10000,1000,1000,806.3980712890625,495.7025451660156,-100.0,2595.0,784.0,202.0,12.608618163964742,3.2619073390960693,789.2869873046875,505.3406677246094,-94.0,2111.0,772.5,331.0,15.504471836460707,3.2282028198242188,798.072021484375,504.1612854003906,-90.0,2214.0,781.0,195.0,15.431210621879185,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,60,1493.607403603329,5102.018463134766,4753.02001953125,48.48288345336914,33.13848876953125,336.921142578125,0.11062506586313248,0.9813004715434329,4718.0457763671875
mlp,1,8,9053,128,-100,100,largest_contiguous_sum,True,10000,1000,1000,1600.8380126953125,965.1260375976562,-99.0,4331.0,1579.0,548.0,14.960516455730076,3.906660556793213,1572.261962890625,978.936767578125,-64.0,4120.0,1572.0,117.0,16.467674506367825,3.873002052307129,1591.27001953125,988.899169921875,-86.0,4169.0,1539.5,96.0,16.594977589841783,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,90,2349.176341451657,27707.773315429688,32906.375,119.08812713623047,69.190185546875,1084.551513671875,0.13563182950019836,0.9663507006186588,32733.961791992188
mlp,1,8,15453,256,-100,100,largest_contiguous_sum,True,10000,1000,1000,3198.0712890625,1891.75927734375,-87.0,7995.0,3142.5,2234.0,17.789851332512548,4.571545124053955,3127.9599609375,1907.17626953125,-86.0,7253.0,3032.0,941.0,17.222533556406667,4.538384914398193,3156.73193359375,1922.9608154296875,-72.0,7599.0,3146.0,1475.0,17.040282136030633,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,67,6535.181971847632,189426.5224609375,189715.4375,287.4807434082031,177.2476806640625,2222.39892578125,0.12931430339813232,0.9486947537363082,189997.27001953125
mlp,1,8,28253,512,-100,100,largest_contiguous_sum,True,10000,1000,1000,6383.9150390625,3739.21044921875,-92.0,15341.0,6350.0,3012.0,20.381449044302837,5.248648166656494,6240.13916015625,3791.849365234375,-3.0,13845.0,6077.0,6486.0,17.405275201778377,5.216047763824463,6306.6728515625,3811.550048828125,-22.0,14526.0,6253.0,349.0,17.53392326322028,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,23,49032.11078075239,1428779.9921875,1332910.375,754.6513061523438,423.93212890625,4938.958984375,0.30792155861854553,0.9082517711481568,1324744.39453125
mlp,1,8,53853,1024,-100,100,largest_contiguous_sum,True,10000,1000,1000,12759.4580078125,7453.21630859375,-78.0,27830.0,12706.5,2069.0,22.17317624856065,5.932857990264893,12541.337890625,7602.900390625,9.0,27793.0,12115.5,1353.0,17.717155133587664,5.900405406951904,12593.5478515625,7547.2060546875,53.0,26962.0,12816.5,344.0,17.70643446180084,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,33,372726.24213773885,10933492.09375,11078857.0,2170.24658203125,1042.59619140625,14830.33984375,0.17545892298221588,0.8054986651496744,10923160.15625
mlp,1,8,3053,8,-100,100,max,True,10000,1000,1000,54.661399841308594,43.348487854003906,-100.0,100.0,68.0,99.0,7.0628785754901084,1.5935304164886475,51.5369987487793,46.364261627197266,-98.0,100.0,68.0,99.0,8.025347929168042,1.5713962316513062,52.27399826049805,45.34043502807617,-100.0,100.0,66.5,95.0,7.923511920246739,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,141,17.960287813927717,16.328818261623383,17.021738052368164,2.2933545112609863,1.3222694396972656,59.328670501708984,34028375769088.0,0.9917199578653059,16.748340368270874
mlp,1,8,3453,16,-100,100,max,True,10000,1000,1000,69.69439697265625,35.70718765258789,-100.0,100.0,82.0,99.0,6.490437317898961,2.086803913116455,67.85099792480469,38.106807708740234,-100.0,100.0,81.0,100.0,7.211467560388762,2.0597832202911377,69.59500122070312,36.1907844543457,-98.0,100.0,83.0,100.0,7.112958647154782,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,185,26.83468030820227,59.54020440578461,62.653228759765625,5.269774436950684,3.4627151489257812,63.56748962402344,186479645032448.0,0.9521648126674852,62.97356152534485
mlp,1,8,4253,32,-100,100,max,True,10000,1000,1000,80.74919891357422,29.105627059936523,-100.0,100.0,91.0,100.0,5.760121862892244,2.649203062057495,80.3280029296875,27.696107864379883,-99.0,100.0,91.0,100.0,6.238321225448462,2.618053913116455,78.94300079345703,31.726041793823242,-94.0,100.0,90.0,100.0,6.345574127327615,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,120,48.993865189278964,99.33942365646362,114.43960571289062,7.572697639465332,5.279376983642578,80.80526733398438,0.13053348660469055,0.8863041630868753,115.4597053527832
mlp,1,8,5853,64,-100,100,max,True,10000,1000,1000,88.37310028076172,22.601139068603516,-100.0,100.0,96.0,100.0,4.911969055226156,3.2619073390960693,88.0469970703125,22.86890411376953,-94.0,100.0,96.0,100.0,5.264711821199507,3.2282028198242188,87.66600036621094,23.426834106445312,-90.0,100.0,95.0,100.0,5.322064146177099,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,43,70.49351328953057,142.82122421264648,132.4622802734375,8.99719524383545,7.5821533203125,50.35453414916992,0.13609400391578674,0.7586400830108185,133.73382997512817
mlp,1,8,9053,128,-100,100,max,True,10000,1000,1000,93.13349914550781,17.282691955566406,-99.0,100.0,98.0,100.0,4.016436546271411,3.906660556793213,93.30000305175781,14.361058235168457,-64.0,100.0,98.0,100.0,4.240480425685378,3.873002052307129,93.17900085449219,15.935023307800293,-86.0,100.0,98.0,100.0,4.297278704430002,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,35,57.93693718636871,144.2815146446228,163.91525268554688,10.05823040008545,8.72475814819336,61.564666748046875,0.12756483256816864,0.3544736492221652,164.32223558425903
mlp,1,8,15453,256,-100,100,max,True,10000,1000,1000,96.44419860839844,11.63577651977539,-87.0,100.0,99.0,100.0,3.028512151989757,4.571545124053955,95.9729995727539,12.757596969604492,-86.0,100.0,99.0,100.0,3.2548575965020987,4.538384914398193,95.9209976196289,12.021512985229492,-72.0,100.0,99.0,100.0,3.348239444064073,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,31,64.28771509790117,167.39053583145142,183.37045288085938,9.891935348510742,7.642982482910156,132.80599975585938,0.10741864144802094,-0.2688525530240615,182.65504026412964
mlp,1,8,28253,512,-100,100,max,True,10000,1000,1000,98.08580017089844,8.493494033813477,-92.0,100.0,100.0,100.0,2.1244173315709136,5.248648166656494,98.20500183105469,6.153451442718506,-3.0,100.0,100.0,100.0,2.2979657122856434,5.216047763824463,97.71900177001953,8.79886531829834,-22.0,100.0,100.0,100.0,2.3995012478498907,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,42,32.96819487043247,139.26127815246582,159.4192352294922,9.943603515625,8.126235961914062,46.13568115234375,0.11411826312541962,-1.0591469125579058,158.72081995010376
mlp,1,8,53853,1024,-100,100,max,True,10000,1000,1000,99.08039855957031,5.100072383880615,-78.0,100.0,100.0,100.0,1.3431979151910793,5.932857990264893,99.18299865722656,4.56941032409668,9.0,100.0,100.0,100.0,1.4112625862750086,5.900405406951904,99.02300262451172,4.137930870056152,35.0,100.0,100.0,100.0,1.4848724979086236,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,64,33.86570063062534,155.3594570159912,151.69589233398438,9.70319652557373,8.089447021484375,64.08287048339844,0.09809254109859467,-7.859462508968308,151.5040192604065
mlp,1,8,3053,8,-100,100,cardinality,True,10000,1000,1000,4.469600200653076,2.298102617263794,1.0,8.0,4.0,2.0,3.0008532391194036,1.5935304164886475,4.382999897003174,2.338869571685791,1.0,8.0,4.0,1.0,3.0068783156685734,1.5713962316513062,4.421000003814697,2.3177056312561035,1.0,8.0,4.0,7.0,3.0081528195630796,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,136,0.11444983811704976,0.11663250159472227,0.14692574739456177,0.247897669672966,0.141021728515625,1.6819534301757812,0.052087537944316864,0.9726484837589112,0.1482352465391159
mlp,1,8,3453,16,-100,100,cardinality,True,10000,1000,1000,8.441100120544434,4.614968299865723,1.0,16.0,8.0,6.0,4.002828430443463,2.086803913116455,8.277000427246094,4.680200099945068,1.0,16.0,8.0,15.0,4.027603870085169,2.0597832202911377,8.32800006866455,4.660731315612793,1.0,16.0,8.0,1.0,4.021229360041877,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,146,0.4617271773564588,0.954100489616394,1.0998544692993164,0.7244765758514404,0.43384552001953125,5.166103363037109,0.09314055740833282,0.9493677646578285,1.1079759150743484
mlp,1,8,4253,32,-100,100,cardinality,True,10000,1000,1000,16.377599716186523,9.241147994995117,1.0,32.0,16.0,11.0,5.008900015377463,2.649203062057495,16.06399917602539,9.385409355163574,1.0,32.0,16.0,12.0,5.084544912109969,2.618053913116455,16.17300033569336,9.356552124023438,1.0,32.0,16.0,1.0,5.086643775959765,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,31,2.7375674741283342,5.116075217723846,5.421881675720215,1.7354135513305664,1.2804861068725586,11.966289520263672,0.16807526350021362,0.9380675391344724,5.400535479187965
mlp,1,8,5853,64,-100,100,cardinality,True,10000,1000,1000,32.257198333740234,18.486434936523438,1.0,64.0,32.0,22.0,6.024962821606916,3.2619073390960693,31.636999130249023,18.768356323242188,1.0,64.0,31.0,24.0,6.235913393926879,3.2282028198242188,31.8439998626709,18.72051429748535,1.0,64.0,32.0,51.0,6.235371090179096,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,43,4.679061291324105,13.651850819587708,13.84875202178955,2.7032454013824463,1.8528099060058594,17.52313232421875,0.11833518743515015,0.9604838075054762,13.956189393997192
mlp,1,8,9053,128,-100,100,cardinality,True,10000,1000,1000,64.01499938964844,36.96930694580078,1.0,128.0,64.0,44.0,7.062137316355295,3.906660556793213,62.777000427246094,37.53181457519531,1.0,128.0,61.0,8.0,7.618607191829906,3.873002052307129,63.20800018310547,37.45451354980469,1.0,128.0,63.0,2.0,7.60721122412506,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,34,8.542986769585093,59.54822778701782,58.83656311035156,5.421611785888672,3.5167388916015625,36.95557403564453,0.12031423300504684,0.9580589844848787,58.492926836013794
mlp,1,8,15453,256,-100,100,cardinality,True,10000,1000,1000,127.5261001586914,73.93782043457031,1.0,256.0,127.0,57.0,8.148916636746648,4.571545124053955,125.0780029296875,75.08039855957031,1.0,256.0,121.0,94.0,9.45954369726901,4.538384914398193,125.91699981689453,74.90738677978516,1.0,256.0,126.0,201.0,9.412542336318499,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,57,15.913527464411061,276.8192195892334,296.984130859375,11.580486297607422,6.755775451660156,69.57313537597656,0.10559973120689392,0.9470721830662634,297.4735155105591
mlp,1,8,28253,512,-100,100,cardinality,True,10000,1000,1000,254.55819702148438,147.88259887695312,1.0,512.0,253.0,114.0,9.347808964483418,5.248648166656494,249.64700317382812,150.1714324951172,2.0,511.0,241.0,39.0,11.731784027382329,5.216047763824463,251.35400390625,149.81170654296875,2.0,512.0,251.5,5.0,11.679173835223985,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,26,146.87349540564665,1738.3023147583008,1636.90087890625,27.637039184570312,17.691940307617188,220.0484619140625,0.1352422535419464,0.9270658581558788,1657.522216796875
mlp,1,8,53853,1024,-100,100,cardinality,True,10000,1000,1000,508.6065979003906,295.7623596191406,1.0,1024.0,506.0,228.0,10.79744102878053,5.932857990264893,498.77398681640625,300.3266906738281,3.0,1022.0,481.5,92.0,13.969643306579474,5.900405406951904,502.2250061035156,299.61773681640625,4.0,1024.0,502.0,9.0,13.860527351826454,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,25,1132.2208556157009,12954.591735839844,14058.4111328125,78.01808166503906,41.29676055908203,487.07208251953125,0.17569933831691742,0.8433966186859321,14129.628112792969
mlp,1,8,3053,8,-100,100,longest_seq_length,True,10000,1000,1000,1.136199951171875,0.35418859124183655,1.0,4.0,1.0,1.0,0.5908281145309909,1.6007636785507202,1.1540000438690186,0.3902358114719391,1.0,3.0,1.0,1.0,0.653242091011151,1.6070263385772705,1.1419999599456787,0.3685593903064728,1.0,3.0,1.0,1.0,0.6166120176131298,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,69,0.10816334883213803,0.13785421708598733,0.1213768795132637,0.2111118882894516,0.10195446014404297,1.9276539087295532,0.15464340150356293,0.10644543487284464,0.12185015832073987
mlp,1,8,3453,16,-100,100,longest_seq_length,True,10000,1000,1000,1.4416999816894531,0.5851504802703857,1.0,5.0,1.0,1.0,1.1789538822762033,2.096096992492676,1.4579999446868896,0.581580638885498,1.0,4.0,1.0,1.0,1.1908787144515003,2.1014459133148193,1.4490000009536743,0.5808605551719666,1.0,4.0,1.0,1.0,1.1888048562606393,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,36,0.20722020441179823,0.2605430604889989,0.24268440902233124,0.36127832531929016,0.28200864791870117,2.1900999546051025,0.24821783602237701,0.28071984752258583,0.24147934559732676
mlp,1,8,4253,32,-100,100,longest_seq_length,True,10000,1000,1000,1.9701999425888062,0.8387561440467834,1.0,7.0,2.0,2.0,1.7164092778899636,2.6601147651672363,1.9550000429153442,0.8227849006652832,1.0,5.0,2.0,2.0,1.7003999848020463,2.666325569152832,1.944000005722046,0.8005398511886597,1.0,6.0,2.0,2.0,1.6810413574038146,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,21,0.30582638977059895,0.4300422100350261,0.4231386184692383,0.5033807158470154,0.4032691717147827,3.5558481216430664,0.28157174587249756,0.33973732010323654,0.42399705946445465
mlp,1,8,5853,64,-100,100,longest_seq_length,True,10000,1000,1000,2.9231998920440674,1.3662729263305664,1.0,11.0,3.0,3.0,2.4202623714837337,3.274092674255371,2.941999912261963,1.3793606758117676,1.0,8.0,3.0,2.0,2.4444028002918703,3.2827086448669434,2.9749999046325684,1.395125389099121,1.0,8.0,3.0,3.0,2.469245023005668,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,21,0.37354409514339104,0.8940746821463108,0.9638491272926331,0.71385657787323,0.52683424949646,4.521931171417236,0.25445544719696045,0.5047978385937621,0.97353420779109
mlp,1,8,9053,128,-100,100,longest_seq_length,True,10000,1000,1000,4.939700126647949,2.6698060035705566,1.0,19.0,5.0,3.0,3.3570726213120836,3.919740676879883,5.013000011444092,2.716400384902954,1.0,14.0,5.0,3.0,3.413118912630169,3.9290590286254883,4.940000057220459,2.65073561668396,1.0,18.0,5.0,3.0,3.3848526405871215,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,18,0.5871948195490867,2.518846869468689,2.432450294494629,1.1177233457565308,0.8044447898864746,8.649805068969727,0.2502252161502838,0.6538127321136287,2.427927039563656
mlp,1,8,15453,256,-100,100,longest_seq_length,True,10000,1000,1000,10.543499946594238,7.280337333679199,1.0,64.0,9.0,4.0,4.692396430851536,4.585209369659424,10.531999588012695,7.2992448806762695,1.0,43.0,9.0,4.0,4.835576389364595,4.595020294189453,10.76200008392334,7.468557834625244,1.0,40.0,9.0,5.0,4.848670024427368,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,18,1.54626981278134,14.743456363677979,15.855871200561523,2.5859808921813965,1.5568594932556152,25.831588745117188,0.2493467777967453,0.7157394241988075,15.698496341705322
mlp,1,8,28253,512,-100,100,longest_seq_length,True,10000,1000,1000,34.615699768066406,32.839080810546875,1.0,267.0,24.0,3.0,6.6441284644164025,5.26270055770874,36.183998107910156,33.831321716308594,1.0,201.0,25.0,3.0,7.320278719509977,5.272765636444092,34.98099899291992,32.599151611328125,1.0,190.0,24.0,2.0,7.221750594976982,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,41,11.90119982373183,249.67090797424316,226.7137908935547,8.933135032653809,4.445651054382324,103.93574523925781,0.2858710289001465,0.7866633882510432,227.37058639526367
